web-scraper-order,web-scraper-start-url,pagination,product_url,product_url-href,category,sub-categories,item_reviewed,price,image_url-src
"1646840902-3846","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=31","Primark Cares
							
						

                            Primark Cares Black Faux Fur Corduroy Jacket","https://www.primark.com/en/all-products/womenswear/clothing/all-jackets-coats/primark-cares-black-faux-fur-corduroy-jacket/p/210099491","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""jackets & coats""}]","Primark Cares Black Faux Fur Corduroy Jacket","£25.00","https://primedia.primark.com/i/primark/210099491-01?w=1000&h=1000&img404=missing_product&v=1646840900909&locale=en-*,*"
"1646834139-2566","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=4","New
                        

                        
		

                            Pink Bride To Be Badge","https://www.primark.com/en/all-products/womenswear/accessories/jewellery/pink-bride-to-be-badge/p/210292237","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""necklaces, earrings & rings""}]","Pink Bride To Be Badge","£2.00","https://primedia.primark.com/i/primark/210292237-01?w=1000&h=1000&img404=missing_product&v=1646834137375&locale=en-*,*"
"1646834388-2615","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=5","New
                        

                        
		

                            Black Paper Rope Square Basket","https://www.primark.com/en/all-products/homeware/home-furnishings/home-storage/black-paper-rope-square-basket/p/210233548","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home storage""}]","Black Paper Rope Square Basket","£7.00","https://primedia.primark.com/i/primark/210233548-01?w=1000&h=1000&img404=missing_product&v=1646834386956&locale=en-*,*"
"1646837015-3149","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=16","Camel High Shine Miami Briefs","https://www.primark.com/en/all-products/womenswear/clothing/underwear/lace-brazilian/camel-high-shine-miami-briefs/p/210160288","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""lingerie & underwear""},{""sub-categories"":""briefs & knickers""}]","Camel High Shine Miami Briefs","£1.50","https://primedia.primark.com/i/primark/210160288-01?w=1000&h=1000&img404=missing_product&v=1646837012321&locale=en-*,*"
"1646836537-3051","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=14","New
                        

                        
		

                            Pastel Heart Bath Fizzer","https://www.primark.com/en/all-products/cosmetics/beauty-routine/soaps-scrubs/pastel-heart-bath-fizzer/p/210199790","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""soaps, scrubs & bath essentials""}]","Pastel Heart Bath Fizzer","£1.00","https://primedia.primark.com/i/primark/210199790-01?w=1000&h=1000&img404=missing_product&v=1646836533740&locale=en-*,*"
"1646839044-3533","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=24","Baby Girl Mixed Print Longsleeve T-Shirts 3 Pack","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-girl-clothes/baby-girl-mixed-print-longsleeve-t-shirts-3-pack/p/210078523","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby girl clothes""}]","Baby Girl Mixed Print Longsleeve T-Shirts 3 Pack","£7.00","https://primedia.primark.com/i/primark/210078523-01?w=1000&h=1000&img404=missing_product&v=1646839041588&locale=en-*,*"
"1646843615-4391","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=42","Ps Chill Zone Mineral Eye Shadow Palette","https://www.primark.com/en/all-products/cosmetics/makeup/eyeshadow-palettes-eyeliners/ps-chill-zone-mineral-eye-shadow-palette/p/134009784","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""eyeshadow palettes & eyeliners""}]","Ps Chill Zone Mineral Eye Shadow Palette","£3.50","https://primedia.primark.com/i/primark/134009784-01?w=1000&h=1000&img404=missing_product&v=1646843613877&locale=en-*,*"
"1646833504-2450","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=2","New
                        

                        
		

                            Baby Boy Mixed T-Shirt 3 Pack","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-boy-mixed-t-shirt-3-pack/p/210196520","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Boy Mixed T-Shirt 3 Pack","£6.00","https://primedia.primark.com/i/primark/210196520-01?w=1000&h=1000&img404=missing_product&v=1646833502402&locale=en-*,*"
"1646840704-3807","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=30","Large Banana Leaf Faux Plant Pot","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/large-banana-leaf-faux-plant-pot/p/210086416","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","Large Banana Leaf Faux Plant Pot","£8.00","https://primedia.primark.com/i/primark/210086416-01?w=1000&h=1000&img404=missing_product&v=1646840702191&locale=en-*,*"
"1646834595-2656","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=6","New
                        

                        
		

                            Baby Boy Mixed Joggers 2 Pack","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-boy-mixed-joggers-2-pack/p/210224878","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Boy Mixed Joggers 2 Pack","£5.00","https://primedia.primark.com/i/primark/210224878-01?w=1000&h=1000&img404=missing_product&v=1646834592176&locale=en-*,*"
"1646836115-2966","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=12","New
                        

                        
		

                            Younger Girl Vibrant Floral Print Woven Dress","https://www.primark.com/en/all-products/kids/girls-clothes/age-2-7/younger-girl-vibrant-floral-print-woven-dress/p/210204051","kids clothes","[{""sub-categories"":""girls clothes""},{""sub-categories"":""girls clothes age 2-7""}]","Younger Girl Vibrant Floral Print Woven Dress","£3.50","https://primedia.primark.com/i/primark/210204051-01?w=1000&h=1000&img404=missing_product&v=1646836111992&locale=en-*,*"
"1646835847-2911","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=11","New
                        

                        
		

                            Multicolour Doughnut Bath Fizzer","https://www.primark.com/en/all-products/cosmetics/beauty-routine/soaps-scrubs/multicolour-doughnut-bath-fizzer/p/210200099","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""soaps, scrubs & bath essentials""}]","Multicolour Doughnut Bath Fizzer","£1.00","https://primedia.primark.com/i/primark/210200099-01?w=1000&h=1000&img404=missing_product&v=1646835843466&locale=en-*,*"
"1646844232-4515","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=45","Older Boy Black Playstation Trainers","https://www.primark.com/en/all-products/kids/boys-clothes/boys-shoes/older-boy-black-playstation-trainers/p/133084267","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""boys shoes""}]","Older Boy Black Playstation Trainers","£15.00","https://primedia.primark.com/i/primark/133084267-01?w=1000&h=1000&img404=missing_product&v=1646844228769&locale=en-*,*"
"1646843470-4362","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=41","White Side Stripe Low Top Trainers","https://www.primark.com/en/all-products/womenswear/shoes-boots/running-sneakers/white-side-stripe-low-top-trainers/p/133955219","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""trainers""}]","White Side Stripe Low Top Trainers","£10.00","https://primedia.primark.com/i/primark/133955219-01?w=1000&h=1000&img404=missing_product&v=1646843466274&locale=en-*,*"
"1646841400-3947","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=33","Tan Faux Suede Mini Boots","https://www.primark.com/en/all-products/womenswear/shoes-boots/over-knee-chelsea-ankle/tan-faux-suede-mini-boots/p/210073844","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""boots""}]","Tan Faux Suede Mini Boots","£6.00","https://primedia.primark.com/i/primark/210073844-01?w=1000&h=1000&img404=missing_product&v=1646841398181&locale=en-*,*"
"1646841391-3945","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=33","White Small Sitting Elephant Ornament","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/white-small-sitting-elephant-ornament/p/210077724","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","White Small Sitting Elephant Ornament","£2.50","https://primedia.primark.com/i/primark/210077724-01?w=1000&h=1000&img404=missing_product&v=1646841389023&locale=en-*,*"
"1646844859-4642","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=47","Ps Prep And Perfect Mattifying Setting Mist","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-prep-and-perfect-mattifying-setting-mist/p/130887456","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","Ps Prep And Perfect Mattifying Setting Mist","£3.00","https://primedia.primark.com/i/primark/130887456-01?w=1000&h=1000&img404=missing_product&v=1646844855301&locale=en-*,*"
"1646834691-2676","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=6","New
                        

                        
		

                            Deep Beige Mixed Panel Silver Detail Trainers","https://www.primark.com/en/all-products/womenswear/shoes-boots/running-sneakers/deep-beige-mixed-panel-silver-detail-trainers/p/210224427","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""trainers""}]","Deep Beige Mixed Panel Silver Detail Trainers","£14.00","https://primedia.primark.com/i/primark/210224427-01?w=1000&h=1000&img404=missing_product&v=1646834687819&locale=en-*,*"
"1646843364-4340","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=41","Pink Mermaid Pen","https://www.primark.com/en/all-products/homeware/shop-by-room/study-desk-accessories/pink-mermaid-pen/p/210012533","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""study & desk""}]","Pink Mermaid Pen","£0.80","https://primedia.primark.com/i/primark/210012533-01?w=1000&h=1000&img404=missing_product&v=1646843361436&locale=en-*,*"
"1646838010-3348","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=20","Oyster Bonded Mesh Lingerie Set","https://www.primark.com/en/all-products/womenswear/clothing/underwear/matching-sets/oyster-bonded-mesh-lingerie-set/p/210147874","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""lingerie & underwear""},{""sub-categories"":""lingerie & underwear sets""}]","Oyster Bonded Mesh Lingerie Set","£5.00","https://primedia.primark.com/i/primark/210147874-01?w=1000&h=1000&img404=missing_product&v=1646838007560&locale=en-*,*"
"1646840522-3787","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=29","Black Relaxed Long Wide Leg Jeans","https://www.primark.com/en/all-products/womenswear/clothing/all-jeans/black-relaxed-long-wide-leg-jeans/p/210149071","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""jeans for women""}]","Black Relaxed Long Wide Leg Jeans","£17.00","https://primedia.primark.com/i/primark/210149071-01?w=1000&h=1000&img404=missing_product&v=1646840519715&locale=en-*,*"
"1646841592-3986","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=34","Refresh Clean Cotton Reed Diffuser 100ml","https://www.primark.com/en/all-products/homeware/home-furnishings/candles-holders/refresh-clean-cotton-reed-diffuser-100ml/p/210078614","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""candles & scented candles""}]","Refresh Clean Cotton Reed Diffuser 100ml","£2.50","https://primedia.primark.com/i/primark/210078614-01?w=1000&h=1000&img404=missing_product&v=1646841589306&locale=en-*,*"
"1646841646-3997","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=34","Beauty Coup Magnetic Faux Mink Lashes And Liner Kit","https://www.primark.com/en/all-products/cosmetics/makeup/mascara-false-eyelashes/beauty-coup-magnetic-faux-mink-lashes-and-liner-kit/p/210154417","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""mascara & false eyelashes""}]","Beauty Coup Magnetic Faux Mink Lashes And Liner Kit","£6.00","https://primedia.primark.com/i/primark/210154417-01?w=1000&h=1000&img404=missing_product&v=1646841642417&locale=en-*,*"
